,user_id,product_id,count
572,82045,27156,2.25027630457
573,82045,21909,0.0
574,82045,11030,3.0
575,82045,45679,1.0
576,82045,49437,0.0
577,82045,19749,0.0
578,82045,47156,0.0
579,82045,28985,2.28359716872
580,82045,15290,2.24812792828
581,82045,4799,7.01486954755
582,82045,48450,2.0
583,82045,17734,0.0
584,82045,33352,2.0
585,82045,21841,1.0
586,82045,37462,2.00457549462
587,82045,48094,1.0
588,82045,5479,4.30100425555
589,82045,46575,2.0
590,82045,34034,1.47489000176
591,82045,22007,1.0
592,82045,24952,0.0
593,82045,47229,0.0
594,147585,18944,0.0
595,147585,40706,2.55838527427
596,147585,20754,7.0
597,147585,18606,0.0
598,147585,40488,0.0
599,147585,12206,1.96021207925
600,147585,27055,0.0
601,147585,41140,0.0
602,147585,39099,0.0
603,147585,18615,0.0
604,147585,26683,0.0
605,147585,40910,1.0
606,147585,26576,4.0
607,147585,31826,0.0
608,147585,12246,0.0
609,147585,25435,0.0
610,147585,12125,0.0
611,147585,13535,1.69012232442
612,147585,48736,0.0
613,147585,32099,2.06141075875
614,147585,34034,1.0
615,147585,15349,1.0
616,147585,9463,0.0
617,147586,31553,3.94955255398
618,147586,43076,1.0
619,147586,8710,1.0
620,147586,28204,4.51304268803
621,147586,17391,0.0
622,147586,19677,3.0
623,147586,5491,1.0
624,147586,31066,1.0
625,147586,4605,3.81963469743
626,147586,46654,2.47795917274
627,82053,14467,4.4445587335
628,82053,43920,1.33734252014
629,82053,46226,0.0
630,82053,22935,3.13148134013
631,82053,17949,2.60396823108
632,82053,6046,2.99786293535
633,82053,40233,0.0
634,82053,44075,2.6692130069
635,82053,21038,0.0
636,82053,20528,0.0
637,82053,39475,1.0
638,82053,30777,6.0
639,82053,3397,0.0
640,82053,6218,2.96756154905
641,82053,20178,0.0
642,82053,10931,0.0
643,82053,29662,2.00318886747
644,82053,35942,0.0
645,82053,365,9.0
646,82053,23029,1.50411148219
647,82053,17915,0.0
648,82053,5077,2.57303352661
649,8328,39428,0.0
650,8328,18439,0.0
651,8328,21137,6.5919044209
652,8328,24852,7.95609818878
653,8328,47766,6.16441209248
654,8328,16797,3.74482927337
655,8328,30021,1.0
656,8328,17696,0.0
657,8328,5025,1.25653643015
658,8328,25890,3.56495051111
659,8328,16682,0.0
660,8328,2759,0.0
661,8328,34358,2.92104750719
662,8328,40377,1.83373230112
663,8328,34234,4.0
664,8328,11461,2.19211343842
665,8328,7751,1.24477933682
666,8328,45005,0.0
667,8328,30287,0.0
668,8328,4818,0.0
669,8328,13909,2.0
670,8328,5818,1.84350919765
671,8328,990,1.0
672,8328,38755,0.0
673,8328,47333,0.0
674,8328,8424,6.73289174196
675,8328,40821,0.0
676,98441,8512,0.0
677,98441,27649,0.0
678,98441,47366,0.0
679,98441,3465,3.0
680,98441,35850,0.0
681,98441,40141,0.0
682,98441,49198,0.0
683,98441,11344,0.0
684,98441,21137,5.13555282148
685,98441,11218,0.0
686,98441,7667,0.0
687,98441,46740,0.0
688,98441,27246,0.0
689,98441,40376,1.49468411474
690,98441,5818,1.0
691,98441,20860,0.0
692,98441,47570,2.0
693,57483,18176,2.0
694,57483,10369,1.0
695,57483,41220,3.2434300287
696,57483,44422,1.77910867187
697,57483,37003,2.0
698,57483,14732,0.0
699,57483,32402,0.0
700,57483,49044,2.0
701,57483,19886,2.0
702,57483,24964,3.39977148474
703,57483,17948,2.77398143677
704,57483,36253,0.0
705,57483,43294,0.0
706,57483,4421,1.49091549914
707,57483,16290,1.0
708,57483,14086,0.0
709,57483,1446,1.0
710,57483,8615,0.0
711,57483,4392,0.0
712,57483,21162,1.0
713,57483,2732,1.0
714,57483,32429,2.50908147263
715,57483,38190,0.0
716,57483,31282,0.0
717,57483,46900,3.0
718,57483,33438,4.0
719,57483,32184,0.0
720,57483,4793,15.4015424611
721,57483,31802,0.0
722,57483,35132,1.0
723,57483,27966,4.4462030109
724,57483,18370,1.0
725,57483,39877,4.07061431173
726,57483,44359,2.46163244302
727,57483,4812,0.0
728,57483,34126,2.51198505228
729,57483,34134,1.0
730,57483,23516,1.0
731,57483,2664,0.0
732,57483,47209,3.35354348093
733,57483,31506,2.52171047321
734,57483,13176,5.55497287571
735,57483,9339,1.19426107182
736,57483,405,0.0
737,172178,15776,0.0
738,172178,19045,0.0
739,172178,8295,0.0
740,172178,28553,2.0
741,172178,394,0.0
742,172178,31433,0.0
743,172178,36923,0.0
744,147608,48129,0.0
745,147608,37250,0.0
746,147608,39812,2.16482020093
747,147608,9837,1.0
748,147608,39559,0.0
749,147608,46473,0.0
750,147608,14218,0.0
751,147608,16215,0.0
752,147608,43279,5.43285364241
753,147608,40593,1.0
754,147608,41327,0.0
755,147608,43924,0.0
756,147608,34453,0.0
757,147608,14870,3.0
758,147608,19097,11.0
759,147608,21019,1.49819019615
760,147608,31134,1.0
761,147608,47135,0.0
762,147608,35363,0.0
763,147608,40614,0.0
764,147608,17703,0.0
765,147608,3880,0.0
766,147608,31196,0.0
767,147608,34475,0.0
768,147608,26312,0.0
769,147608,14766,0.0
770,147608,26798,0.0
771,147608,29744,0.0
772,147608,14897,0.0
773,147608,28083,0.0
774,147608,7860,2.0
775,147608,23734,1.5079850206
776,147608,49139,1.0
777,147608,43704,0.0
778,147608,1467,0.0
779,147608,22890,1.0
780,147608,22206,0.0
781,147608,25824,5.53442559458
782,147608,47683,0.0
783,147608,7364,0.0
784,147608,5445,0.0
785,147608,16198,0.0
786,147608,21447,0.0
787,147608,17096,0.0
788,147608,47357,0.0
789,147608,714,0.0
790,147608,45646,2.0
791,147608,14927,0.0
792,147608,2512,0.0
793,147608,21219,0.0
794,147608,22487,0.0
795,147608,47940,0.0
796,147608,22489,0.0
797,147608,35599,0.0
798,147608,36956,1.0
799,147608,22750,0.0
800,147608,16607,0.0
801,147608,14111,2.0
802,147608,26209,2.97274323272
803,147608,30178,0.0
804,147608,48443,0.0
805,147608,20868,0.0
806,147608,43619,0.0
807,147608,46189,2.0
808,147608,44142,1.99911136683
809,147608,37487,0.0
810,147608,23492,0.0
811,147608,25544,0.0
812,147608,9075,0.0
813,147608,12159,0.0
814,147608,4605,2.54656297659
815,147608,37886,0.0
816,147608,6271,0.0
817,204954,38689,5.92865290771
818,204954,16995,2.49874565987
819,204954,40961,1.0
820,204954,24489,3.9140795814
821,204954,5876,3.74466754841
822,204954,48313,1.0
823,204954,26842,0.0
824,204954,14780,3.0
825,82078,26553,2.7471169991
826,82078,9644,0.0
827,82078,35652,4.16529539398
828,82078,9974,0.0
829,82078,27374,0.0
830,41119,2566,0.0
831,41119,648,0.0
832,41119,5385,2.0
833,41119,3596,5.0
834,41119,13967,0.0
835,41119,11408,3.03154808228
836,41119,38293,3.33240673171
837,41119,11549,0.0
838,41119,11679,1.0
839,41119,9762,1.0
840,41119,18339,1.9058710105
841,41119,49670,0.0
842,41119,9510,0.0
843,41119,33326,0.0
844,41119,16541,0.0
845,41119,32689,1.18067431898
846,41119,18610,1.48465661077
847,41119,34358,4.69634152627
848,41119,1463,5.91466173692
849,41119,2493,0.0
850,41119,38602,1.0
851,41119,30391,3.51732516815
852,41119,18381,0.0
853,41119,45007,3.48588211846
854,41119,41680,0.0
855,41119,21586,0.0
856,41119,20955,6.0
857,41119,6128,0.0
858,41119,1398,0.0
859,41119,32639,0.0
860,139397,38656,1.0
861,139397,28928,0.0
862,139397,14084,0.0
863,139397,28289,4.32863867601
864,139397,26128,1.0
865,139397,42265,3.29224980139
866,139397,27521,1.0
867,139397,21405,1.49339787264
868,139397,11301,0.0
869,139397,6187,2.48266490761
870,139397,17200,0.0
871,139397,28601,1.0
872,139397,12614,0.0
873,139397,34128,0.0
874,139397,41682,0.0
875,139397,36695,1.0
876,139397,26209,4.70250269862
877,139397,31717,1.76590259878
878,139397,42342,0.0
879,139397,46802,1.73224960068
880,139397,11520,5.0
881,139397,9839,1.22554446802
882,139397,39411,0.0
883,139397,39928,2.26084841572
884,8354,17154,0.0
885,8354,5379,0.0
886,8354,24964,1.8045936419
887,8354,22849,1.50069529426
888,8354,12169,0.0
889,8354,35851,0.0
890,8354,9741,2.0
891,8354,5134,1.0
892,8354,44560,0.0
893,8354,11352,1.0
894,8354,22035,1.34361592439
895,8354,13431,0.0
896,8354,22935,2.44112784216
897,8354,14872,0.0
898,8354,22041,0.0
899,8354,28826,1.0
900,8354,22255,0.0
901,8354,12060,0.0
902,8354,15261,1.0
903,8354,36254,0.0
904,8354,28613,0.0
905,8354,19366,0.0
906,8354,12583,1.0
907,8354,21417,2.92450500632
908,8354,5291,0.0
909,8354,21037,0.0
910,8354,39623,0.0
911,8354,45615,1.0
912,8354,7088,0.0
913,8354,14129,4.00569248331
914,8354,14259,0.0
915,8354,19508,2.00708457243
916,8354,47029,0.0
917,8354,29623,1.0
918,8354,33337,0.0
919,8354,47034,0.0
920,8354,35132,0.0
921,8354,27454,0.0
922,8354,25919,1.0
923,8354,41537,0.0
924,8354,18370,0.0
925,8354,34243,1.99775875792
926,8354,26309,0.0
927,8354,33990,0.0
928,8354,22343,1.0
929,8354,27336,1.0
930,8354,34124,0.0
931,8354,46667,1.68417947006
932,8354,34380,0.0
933,8354,9060,1.0
934,8354,41806,0.0
935,8354,141,4.0
936,8354,9424,0.0
937,8354,1017,0.0
938,8354,8021,1.0
939,8354,23895,0.0
940,8354,21527,0.0
941,8354,23513,1.0
942,8354,38618,1.0
943,8354,35535,1.49991409526
944,8354,1244,0.0
945,8354,1658,0.0
946,8354,24799,0.0
947,8354,21195,2.01337459975
948,8354,40417,0.0
949,8354,3682,5.0
950,8354,9955,3.0
951,8354,24548,0.0
952,8354,32666,0.0
953,8354,999,0.0
954,8354,35176,0.0
955,8354,13668,0.0
956,8354,35050,0.0
957,8354,48679,1.60137444332
958,8354,1516,0.0
959,8354,25705,1.0
960,8354,41817,0.0
961,8354,12791,0.0
962,8354,35188,0.0
963,8354,14966,0.0
964,8354,38647,1.0
965,8354,13176,7.13159135682
966,8354,9849,3.0
967,8354,43713,1.0
968,155813,40377,1.40429067209
969,155813,24964,4.63610732782
970,155813,31717,1.95646013253
971,155813,28199,1.58786794322
972,155813,46505,6.0
973,155813,49585,1.0
974,155813,30291,1.0
975,155813,35734,0.0
976,155813,34358,3.51940081438
977,155813,18583,0.0
978,155813,43352,3.40562230233
979,155813,41785,0.0
980,155813,23909,0.0
981,155813,35132,0.0
982,155813,2078,1.0
983,155813,43295,0.0
984,106663,15040,0.0
985,106663,47626,2.91406774112
986,106663,37646,12.1279437113
987,106663,38159,1.40421954825
988,106663,26128,1.0
989,106663,21137,4.64754407568
990,106663,47890,0.0
991,106663,24852,8.75879686131
992,106663,25753,3.0
993,106663,41757,0.0
994,106663,44449,4.43007043043
995,106663,25890,2.13383705391
996,106663,28849,1.58809158024
997,106663,25005,0.0
998,106663,11185,0.0
999,106663,32689,1.34114065337
1000,106663,46900,0.0
1001,106663,15290,2.65284577029
1002,106663,37947,0.0
1003,106663,8896,0.0
1004,106663,18370,10.0521622799
1005,106663,12872,1.0
1006,106663,45646,0.0
1007,106663,43352,3.5038079397
1008,106663,6873,1.0
1009,106663,26848,0.0
1010,106663,44514,0.0
1011,106663,2024,0.0
1012,106663,31343,1.0
1013,106663,11760,1.0
1014,106663,42356,1.0
1015,106663,9210,0.0
1016,106663,24830,1.49829861592
1017,106663,26751,1.0
1018,73900,6473,2.0
1019,73900,5098,0.0
1020,73900,5077,5.44921002385
1021,73900,1702,0.0
1022,73900,48805,0.0
1023,123067,22849,1.0
1024,123067,25186,0.0
1025,123067,49451,0.0
1026,123067,16772,1.56744218336
1027,123067,13829,0.0
1028,123067,12614,1.0
1029,123067,31015,1.50623138969
1030,123067,2344,0.0
1031,123067,36746,0.0
1032,123067,6187,5.47355911935
1033,123067,5035,0.0
1034,123067,23854,1.0
1035,123067,40688,0.0
1036,123067,20424,0.0
1037,123067,22504,2.0
1038,123067,31478,1.0
1039,123067,47672,3.11927041313
1040,123067,21764,0.0
1041,123067,49439,0.0
1042,32959,44683,1.88428682859
1043,32959,38028,0.0
1044,32959,11278,1.0
1045,32959,39698,0.0
1046,32959,12564,1.0
1047,32959,16920,1.0
1048,32959,11679,0.0
1049,32959,5025,2.38766968375
1050,32959,34595,0.0
1051,32959,37,0.0
1052,32959,34598,0.0
1053,32959,18599,1.0
1054,32959,32689,4.24354449164
1055,32959,34739,1.0
1056,32959,28986,8.79215567287
1057,32959,47555,0.0
1058,32959,21195,1.49734858669
1059,32959,848,0.0
1060,32959,11128,0.0
1061,32959,37646,3.82072866743
1062,32959,30425,0.0
1063,32959,859,0.0
1064,32959,46522,1.33420057956
1065,32959,32478,0.0
1066,32959,21727,0.0
1067,32959,30304,0.0
1068,32959,30307,0.0
1069,32959,35940,0.0
1070,32959,8424,3.56384716086
1071,32959,43886,0.0
1072,32959,21360,0.0
1073,32959,12914,9.0
1074,32959,25844,0.0
1075,32959,43894,0.0
1076,32959,5623,0.0
1077,32959,13176,8.10916940906
